event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
1,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189,,,,,,,,,,
33,Best One,73,Eagle Teleservices,1117,,,,,,,,,,
131,TravelCenters Of America Inc,1187,Rendels Inc,1264,,,,,,,,,,
93,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
10,TravelCenters Of America Inc,1187,Eagle Teleservices,1117,,,,,,,,,,
6,Bridgestone Americas LLC,210,Eastern Iowa Tire,1558,Bridgestone Americas LLC,210,,,,,,,,
192,Direct ChassisLink Inc,1112,Chassis Support Services,1209,,,,,,,,,,
48,Direct ChassisLink Inc,1112,West Coast Maintenance And Repair,1703,,,,,,,,,,
31,TravelCenters Of America Inc,1187,A1 Emergency Roadside Services LLC,1074,,,,,,,,,,
4,Bridgestone Americas LLC,210,Graham Truck Tire Center,448,Bridgestone Americas LLC,210,,,,,,,,
75,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
15,Bridgestone Americas LLC,210,Boulevard Tire Center,199,,,,,,,,,,
109,Direct ChassisLink Inc,1112,Florida Truck & Trailer Services,411,,,,,,,,,,
16,TravelCenters Of America Inc,1187,Truck Country of Indiana Inc,887,,,,,,,,,,
41,Direct ChassisLink Inc,1112,Senoran Truck Repair,1176,,,,,,,,,,
17,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,,,,,,,,,,
16,Direct ChassisLink Inc,1112,All Fleet Inc,99,,,,,,,,,,
8,TravelCenters Of America Inc,1187,Darr Equipment,2244,,,,,,,,,,
18,Direct ChassisLink Inc,1112,OTR Fleet Service,1159,,,,,,,,,,
16,Bridgestone Americas LLC,210,Piedmont Truck Tires Inc,730,,,,,,,,,,
19,Direct ChassisLink Inc,1112,Primary Fleet Services,1162,,,,,,,,,,
46,Direct ChassisLink Inc,1112,HB Ind Repair Services Inc,1130,,,,,,,,,,
115,Bridgestone Americas LLC,210,Boulevard Tire Center,199,,,,,,,,,,
126,TravelCenters Of America Inc,1187,Miscellaneous NP Tenants,1068,,,,,,,,,,
37,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,
42,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
11,Direct ChassisLink Inc,1112,A1 Truck & Trailer Service,2045,,,,,,,,,,
48,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
50,Direct ChassisLink Inc,1112,Best Way Inc,1085,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Wise Carriers,1193,,,,,,,,,,
39,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138,Eagle Teleservices,1117,,,,,,,,
68,Direct ChassisLink Inc,1112,Marine Repair Services Container Maintenance Corp,770,,,,,,,,,,
1,Bridgestone Americas LLC,210,Delray Tire and Retreading Corp,340,Eagle Teleservices,1117,,,,,,,,
75,Bridgestone Americas LLC,210,Dorsey Tire,354,,,,,,,,,,
6,Direct ChassisLink Inc,1112,A & A Tire And Trailer Repair Services LLC,1072,,,,,,,,,,
16,TravelCenters Of America Inc,1187,Inwood Truck And Trailer Repair,1601,,,,,,,,,,
57,Direct ChassisLink Inc,1112,Willies Mobile Service Inc,1192,,,,,,,,,,
1,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138,Eagle Teleservices,1117,,,,,,,,
15,Direct ChassisLink Inc,1112,McCarthy Tire Service,613,,,,,,,,,,
102,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189,,,,,,,,,,
7,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
1,Bridgestone Americas LLC,210,Boulevard Tire Center,199,,,,,,,,,,
9,Direct ChassisLink Inc,1112,Cundiffs Tire Louisville,1105,,,,,,,,,,
167,Direct ChassisLink Inc,1112,Dirty South Diesel,1704,,,,,,,,,,
11,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Eagle Teleservices,1117,,,,,,,,
10,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189,Eagle Teleservices,1117,,,,,,,,
9,TravelCenters Of America Inc,1187,Incremental Tenants,1203,,,,,,,,,,
2,TravelCenters Of America Inc,1187,Apple Roadside Assistance,2173,,,,,,,,,,
5,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
4,TravelCenters Of America Inc,1187,ASR Truck & Trailer Repair,2178,,,,,,,,,,
5,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
1,TravelCenters Of America Inc,1187,American Truck Repair Towing And Repair,2170,,,,,,,,,,
3,Direct ChassisLink Inc,1112,First Gear Fleet Service Inc,1120,,,,,,,,,,
18,Direct ChassisLink Inc,1112,Best One,73,Eagle Teleservices,1117,,,,,,,,
5,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724,Eagle Teleservices,1117,,,,,,,,
5,Direct ChassisLink Inc,1112,DeWild Roadside Repair,1228,,,,,,,,,,
2,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Eagle Teleservices,1117,,,,,,,,
6,TravelCenters Of America Inc,1187,Affordable Truck Repair,2148,,,,,,,,,,
2,Direct ChassisLink Inc,1112,Caldwell Road & Tire Repair,2131,,,,,,,,,,
6,Bridgestone Americas LLC,210,Sullivan Tire,1722,Bridgestone Americas LLC,210,,,,,,,,
10,TravelCenters Of America Inc,1187,Allstate Peterbilt Group,2155,,,,,,,,,,
1,Bridgestone Americas LLC,210,Best One,73,,,,,,,,,,
1,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
7,Direct ChassisLink Inc,1112,Tulsa Trailer Service And Repair,1918,,,,,,,,,,
5,Bridgestone Americas LLC,210,S & S Tire,1677,Eagle Teleservices,1117,,,,,,,,
12,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117,,,,,,,,
4,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138,,,,,,,,,,
2,Direct ChassisLink Inc,1112,Integrity Tire & Truck Service LLC,1137,,,,,,,,,,
2,Bridgestone Americas LLC,210,Best One,73,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Nacarato Truck Centers,2296,,,,,,,,,,
2,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,
15,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
5,TravelCenters Of America Inc,1187,Southern States Utility Trailer Sales Inc,864,,,,,,,,,,
12,TravelCenters Of America Inc,1187,Franco Fleet Service,1989,,,,,,,,,,
10,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707,,,,,,,,,,
1,Bridgestone Americas LLC,210,Best One,73,Eagle Teleservices,1117,,,,,,,,
5,Direct ChassisLink Inc,1112,Bob Sumerel Tire Co,189,,,,,,,,,,
6,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
1,RapidLink Repairs,1986,Boulevard Tire Center,199,,,,,,,,,,
2,Bridgestone Americas LLC,210,McGriff Tire Co Inc,617,Eagle Teleservices,1117,,,,,,,,
8,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694,,,,,,,,,,
1,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
5,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
3,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,
3,Bridgestone Americas LLC,210,Sullivan Tire,1722,Bridgestone Americas LLC,210,,,,,,,,
9,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
4,Direct ChassisLink Inc,1112,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,,,
1,Bridgestone Americas LLC,210,Dorsey Tire,354,,,,,,,,,,
5,TravelCenters Of America Inc,1187,C & J Roadside Service,2226,,,,,,,,,,
15,Direct ChassisLink Inc,1112,Pomps Tire Service Inc,68,,,,,,,,,,
19,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
1,RapidLink Repairs,1986,Southern Tire Mart LLC,865,,,,,,,,,,
4,Bridgestone Americas LLC,210,Eastern Iowa Tire,1558,Bridgestone Americas LLC,210,,,,,,,,
4,Bridgestone Americas LLC,210,Best One,73,Eagle Teleservices,1117,,,,,,,,
3,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,
1,RapidLink Repairs,1986,Wise Carriers,1193,,,,,,,,,,
3,Bridgestone Americas LLC,210,TA Shops (Non Integrated),1281,,,,,,,,,,
10,Bridgestone Americas LLC,210,Custom Bandag,324,,,,,,,,,,
3,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Kaos Truck Repair,541,,,,,,,,,,
6,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
5,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,,,
1,Direct ChassisLink Inc,1112,ATCC Repair Services,1082,,,,,,,,,,
