"event_count","customer","customer_id","customer_1","customer_1_id","customer_2","customer_2_id","customer_3","customer_3_id","customer_4","customer_4_id","customer_5","customer_5_id","customer_6","customer_6_id"
4,Roadone Intermodal Logistics Inc,1309,Direct ChassisLink Inc,1112,Southern Tire Mart LLC,865,,,,,,,,
7,Loblaws Inc,578,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,
1,Volume Transportation Inc,1008,Bridgestone Americas LLC,210,Nicoletti Pneus & Mecanique,1762,Bridgestone Americas LLC,210,,,,,,
3,CR England Inc,309,McCarthy Tire Service,613,,,,,,,,,,
2,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,May Trucking Co,610,,,,,,,,
12,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,California Tire Service LLC,235,,,,,,,,
25,System TWT Transportation LLC,902,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,
5,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Best One,73,,,,,,,,
3,Steel Dynamics Inc,877,Kal Tire Ltd,538,,,,,,,,,,
1,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,Bains Towing & Recovery LLC,1204,,,,,,,,
5,General Express Inc,1127,Bridgestone Americas LLC,210,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210,,,,,,
