"event_count","customer","customer_id","customer_1","customer_1_id","customer_2","customer_2_id","customer_3","customer_3_id","customer_4","customer_4_id","customer_5","customer_5_id","customer_6","customer_6_id"
45,Pomps Tire Service Inc,"68",Bridgestone Americas LLC,"210",J H O C Inc,"522",,,,,,,,
11425,Boulevard Tire Center,"199",Incremental Tenants,"1203",,,,,,,,,,
207,Boulevard Tire Center,"199",Maschmeyer Concrete,"1549",,,,,,,,,,
117,Bob Sumerel Tire Co,"189",The Kroger Co,"921",,,,,,,,,,
43,Master Fleet LLC,"1588",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
2900,P & B Intermodal Services LLC,"694",Flexi Van Central Chassis Pool,"1282",,,,,,,,,,
330,Boulevard Tire Center,"199",Reyes Holdings LLC,"773",,,,,,,,,,
54,Boulevard Tire Center,"199",Walpole Inc,"1023",,,,,,,,,,
461,Notch 8,"1158",Incremental Tenants,"1203",,,,,,,,,,
1065,Illinois Fleet Service Inc,"493",Direct ChassisLink Inc,"1112",,,,,,,,,,
47,P & B Intermodal Services LLC,"694",RXO,"1174",,,,,,,,,,
107,Pomps Tire Service Inc,"68",Bridgestone Americas LLC,"210",Decker Truck Line Inc,"338",,,,,,,,
74,Kal Tire Ltd,"538",Calfrac Well Service,"234",,,,,,,,,,
324,Pomps Tire Service Inc,"68",Penske Corp Inc,"29",,,,,,,,,,
440,Boulevard Tire Center,"199",Bridgestone Americas LLC,"210",Amazon Logistics Inc,"1081",,,,,,,,
483,Pomps Tire Service Inc,"68",Bridgestone Americas LLC,"210",Incremental Tenants,"1203",,,,,,,,
39,All Fleet Inc,"99",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
502,Southern Tire Mart LLC,"865",Bridgestone Americas LLC,"210",Bulk Transport Co East Inc,"1854",,,,,,,,
126,Boulevard Tire Center,"199",National Freight Inc,"654",,,,,,,,,,
163,Incremental Tenants,"1203",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
1020,Kal Tire Ltd,"538",Loblaws Inc,"578",,,,,,,,,,
635,Incremental Tenants,"1203",Direct ChassisLink Inc,"1112",,,,,,,,,,
51,Eagle Teleservices,"1117",Boulevard Tire Center,"199",Bridgestone Americas LLC,"210",Incremental Tenants,"1203",,,,,,
33,Pomps Tire Service Inc,"68",Reyes Holdings LLC,"773",,,,,,,,,,
26,TA Shops (Non Integrated),"1281",Bridgestone Americas LLC,"210",Bulk Transport Co East Inc,"1854",,,,,,,,
115,McCarthy Tire Service,"613",Bridgestone Americas LLC,"210",Bulk Transport Co East Inc,"1854",,,,,,,,
10,M A L Diesel Repair LLC,"1914",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
11,Snider Inc,"1857",Hub Group Inc,"1133",,,,,,,,,,
48,P & B Intermodal Services LLC,"694",Hub Group Inc,"1133",,,,,,,,,,
2,OTR Service LLC,"690",Direct ChassisLink Inc,"1112",ContainerPort Group,"1195",,,,,,,,
429,Boulevard Tire Center,"199",The Coca Cola Co,"280",,,,,,,,,,
170,Bridgestone Americas LLC,"210",Loves Travel Stops & Country Stores Inc,"39",Bridgestone Americas LLC,"210",XPO Inc,"1059",,,,,,
226,Tulsa Trailer Service And Repair,"1918",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
3,TA Shops (Integrated),"1312",TravelCenters Of America Inc,"1187",Amerit Fleet Solutions Inc,"114",,,,,,,,
6,Bridgestone Americas LLC,"210",Loves Travel Stops & Country Stores Inc,"39",Bridgestone Americas LLC,"210",Sierra Transportation Inc,"842",,,,,,
70,HB Ind Repair Services Inc,"1130",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
4,Bob Sumerel Tire Co,"189",Bridgestone Americas LLC,"210",Vorto,"1557",,,,,,,,
77,Jet Repair Services,"1141",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
457,Lintrac Services Inc,"575",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
10,California Tire Service LLC,"235",Direct ChassisLink Inc,"1112",,,,,,,,,,
691,Lintrac Services Inc,"575",Knight Transportation,"553",,,,,,,,,,
1,Bridgestone Americas LLC,"210",Boss Truck Shop Inc,"198",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,
82,Primary Fleet Services,"1162",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
127,Senoran Truck Repair,"1176",Direct ChassisLink Inc,"1112",FedEx Freight Inc,"396",,,,,,,,
24,Bridgestone Americas LLC,"210",Incremental Tenants,"1203",Bridgestone Americas LLC,"210",J H O C Inc,"522",,,,,,
63,TA Shops (Integrated),"1312",Amazon Logistics Inc,"1081",,,,,,,,,,
93,Boulevard Tire Center,"199",Argos Usa Corp,"62",,,,,,,,,,
131,"1580 Utility Trailer","1533",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
262,TravelCenters Of America Inc,"1187",Incremental Tenants,"1203",,,,,,,,,,
13,TA Shops (Integrated),"1312",TravelCenters Of America Inc,"1187",Keen Transport Inc,"1338",,,,,,,,
17,Eagle Teleservices,"1117",McGriff Tire Co Inc,"617",Bridgestone Americas LLC,"210",Miscellaneous NP Tenants,"1068",,,,,,
93,General Express Inc,"1127",Hub Group Inc,"1133",,,,,,,,,,
437,Integrated Industries Corp,"496",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
39,Maverick On Site Repair,"1152",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
152,MTZ Co,"1207",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
7,P & B Intermodal Services LLC,"694",Direct ChassisLink Inc,"1112",Florida East Coast Railway,"1124",,,,,,,,
264,Incremental Tenants,"1203",TravelCenters Of America Inc,"1187",Bennett Motor Express,"167",,,,,,,,
85,Fleetpride Inc,"406",Direct ChassisLink Inc,"1112",Hub Group Inc,"1133",,,,,,,,
261,Parkhouse Tire Inc,"707",Amazon Logistics Inc,"1081",,,,,,,,,,
85,Proline Truck And Trailer Service LLC,"1163",Direct ChassisLink Inc,"1112",,,,,,,,,,
6,Battle Ready Roadside LLC,"1922",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
63,Parkhouse Tire Inc,"707",Bridgestone Americas LLC,"210",Incremental Tenants,"1203",,,,,,,,
51,Chassis Support Services,"1209",Direct ChassisLink Inc,"1112",ContainerPort Group,"1195",,,,,,,,
60,Bob Sumerel Tire Co,"189",Bridgestone Americas LLC,"210",Miscellaneous NP Tenants,"1068",,,,,,,,
222,Bridgestone Americas LLC,"210",Commercial Tire Services Inc,"285",Bridgestone Americas LLC,"210",JB Hunt Transport Services Inc,"515",,,,,,
58,Bridgestone Americas LLC,"210",Loves Travel Stops & Country Stores Inc,"39",Bridgestone Americas LLC,"210",Bulk Transport Co East Inc,"1854",,,,,,
27,I5 Fleet Services,"1134",Direct ChassisLink Inc,"1112",Hub Group Inc,"1133",,,,,,,,
705,Lintrac Services Inc,"575",Direct ChassisLink Inc,"1112",,,,,,,,,,
3,Parkhouse Tire Inc,"707",AT & T Inc,"2050",,,,,,,,,,
4,Parkhouse Tire Inc,"707",Miscellaneous NP Tenants,"1068",,,,,,,,,,
195,Bobbys Mobile Service LLC,"1088",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
18,Eagle Teleservices,"1117",Boulevard Tire Center,"199",Direct ChassisLink Inc,"1112",,,,,,,,
51,Eagle Teleservices,"1117",Service Tire Truck Center Inc,"831",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,
4,Roadrunner Towing And Truck Service LLC,"1172",Direct ChassisLink Inc,"1112",FedEx Freight Inc,"396",,,,,,,,
54,Notch 8,"1158",General Express Inc,"1127",,,,,,,,,,
6,Mobile Utility Services,"1527",Direct ChassisLink Inc,"1112",Hub Group Inc,"1133",,,,,,,,
211,Wilson & Marsha Trailer Service,"1988",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
2,Eagle Teleservices,"1117",McGriff Tire Co Inc,"617",Decker Truck Line Inc,"338",,,,,,,,
6,Boulevard Tire Center,"199",Ashley Distribution,"135",,,,,,,,,,
8,Dorsey Tire,"354",CRST Expedited Inc,"319",,,,,,,,,,
82,A Mobile Maintenance,"80",Direct ChassisLink Inc,"1112",,,,,,,,,,
72,Boulevard Tire Center,"199",Ruan Transportation Management Systems Inc,"66",,,,,,,,,,
111,P & B Intermodal Services LLC,"694",Direct ChassisLink Inc,"1112",FedEx Freight Inc,"396",,,,,,,,
49,Kal Tire Ltd,"538",Lynden Transport,"587",,,,,,,,,,
10,Bridgestone Americas LLC,"210",Incremental Tenants,"1203",Bridgestone Americas LLC,"210",US Foods Inc,"985",,,,,,
37,Dan Callaghan Enterprises Inc,"237",Bridgestone Americas LLC,"210",Miscellaneous NP Tenants,"1068",,,,,,,,
3,Incremental Tenants,"1203",Bridgestone Americas LLC,"210",XPO Inc,"1059",,,,,,,,
104,HD Mobile Truck And Trailer Repair,"1131",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
21,Primary Fleet Services,"1162",Direct ChassisLink Inc,"1112",,,,,,,,,,
9,Southern Tire Mart LLC,"865",Bridgestone Americas LLC,"210",Maverick Transportation,"607",,,,,,,,
43,SOS Fleet Repair,"1879",Direct ChassisLink Inc,"1112",,,,,,,,,,
13,Pomps Tire Service Inc,"68",Wal Mart Transportation LLC,"1021",,,,,,,,,,
21,Integrated Industries Corp,"496",Direct ChassisLink Inc,"1112",ContainerPort Group,"1195",,,,,,,,
143,Illinois Fleet Service Inc,"493",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
50,Pomps Tire Service Inc,"68",Direct ChassisLink Inc,"1112",ContainerPort Group,"1195",,,,,,,,
2,Kal Tire Ltd,"538",U Haul Moving And Storage Of Daytona Beach,"1737",,,,,,,,,,
44,Dirty South Diesel,"1704",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
3,McCarthy Tire Service,"613",Cassens Transport Co,"253",,,,,,,,,,
6,Bridgestone Americas LLC,"210",Parrish Tire Co,"708",Bridgestone Americas LLC,"210",The Sherwin Williams Co,"927",,,,,,
173,Pride Truck And Trailer Roadside Assistance Corp,"1830",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
5,Great Lakes Repair And Towing LLC,"1561",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
76,Best Way Inc,"1085",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
8,Best One,"73",Bridgestone Americas LLC,"210",Ashley Distribution,"135",,,,,,,,
10,Kal Tire Ltd,"538",Lehigh Hanson,"568",,,,,,,,,,
45,Black Label Repair,"1087",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
404,Fast Fleet Road Service,"395",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
1739,Senoran Truck Repair,"1176",Direct ChassisLink Inc,"1112",Hub Group Inc,"1133",,,,,,,,
57,Southern Tire Mart LLC,"865",Bridgestone Americas LLC,"210",Darling Ingredients,"328",,,,,,,,
12,Roadmaster Service Center,"1171",Direct ChassisLink Inc,"1112",,,,,,,,,,
389,Road One Mobile Inc,"1168",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
96,Pomps Tire Service Inc,"68",Bridgestone Americas LLC,"210",Ashley Distribution,"135",,,,,,,,
345,MTZ Co,"1207",Direct ChassisLink Inc,"1112",Hub Group Inc,"1133",,,,,,,,
3,Pomps Tire Service Inc,"68",Magnum Ltd,"595",,,,,,,,,,
93,A Mobile Maintenance,"80",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
321,TA Shops (Non Integrated),"1281",TravelCenters Of America Inc,"1187",Incremental Tenants,"1203",,,,,,,,
2,Bridgestone Americas LLC,"210",Loves Travel Stops & Country Stores Inc,"39",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,
222,Road Kings Fleet Services,"1167",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
141,McCarthy Tire Service,"613",Direct ChassisLink Inc,"1112",,,,,,,,,,
1,Bridgestone Americas LLC,"210",Incremental Tenants,"1203",Bridgestone Americas LLC,"210",Autozone Parts Inc,"147",,,,,,
93,Boulevard Tire Center,"199",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
80,Tulsa Trailer Service And Repair,"1918",Direct ChassisLink Inc,"1112",Hub Group Inc,"1133",,,,,,,,
25,McCarthy Tire Service,"613",Bridgestone Americas LLC,"210",Ashley Distribution,"135",,,,,,,,
85,FYX Fleet LLC,"42",Chicago Intermodal Transportation Inc,"1866",,,,,,,,,,
256,Terminate For Repairs,"1182",Hub Group Inc,"1133",,,,,,,,,,
37,Burnside Tire And Service,"1092",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
62,Excel Truck Group,"1855",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
6,J Ortega Services,"1198",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
474,AM Tech Fleet Service,"1079",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
203,Battle Ready Roadside LLC,"1922",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
199,Fleetpride Inc,"406",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
86,Southern Tire Mart LLC,"865",Bridgestone Americas LLC,"210",JNJ Express Inc,"525",,,,,,,,
7,Pomps Tire Service Inc,"68",Bridgestone Americas LLC,"210",Spartan Warehouse & Dist Co Inc,"869",,,,,,,,
416,FYX Fleet LLC,"42",STG Logistics,"884",,,,,,,,,,
138,Union Maintenance Applications,"1189",Direct ChassisLink Inc,"1112",,,,,,,,,,
68,Lintrac Services Inc,"575",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
1,Incremental Tenants,"1203",Bridgestone Americas LLC,"210",The Sherwin Williams Co,"927",,,,,,,,
168,Marine Repair Services Container Maintenance Corp,"770",Direct ChassisLink Inc,"1112",,,,,,,,,,
1,Pomps Tire Service Inc,"68",Paint By Teach Inc,"459",,,,,,,,,,
3,Parkhouse Tire Inc,"707",Shaw Transport Inc,"838",,,,,,,,,,
659,Boulevard Tire Center,"199",Werner Enterprises Inc,"1034",,,,,,,,,,
16,Chassis Support Services,"1209",Direct ChassisLink Inc,"1112",C & K Trucking,"226",,,,,,,,
40,Freightliner Northwest,"424",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
21,Boulevard Tire Center,"199",Bridgestone Americas LLC,"210",J H O C Inc,"522",,,,,,,,
68,TA Shops (Integrated),"1312",TravelCenters Of America Inc,"1187",National Freight Inc,"654",,,,,,,,
4,Dorsey Tire,"354",FedEx Freight Inc,"396",,,,,,,,,,
1,Bridgestone Americas LLC,"210",Barnwell House Tires,"1776",Bridgestone Americas LLC,"210",Amerit Fleet Solutions Inc,"114",,,,,,
347,Wise Carriers,"1193",RXO,"1174",,,,,,,,,,
1,Southern Tire Mart LLC,"865",Bridgestone Americas LLC,"210",Albertsons LLC,"97",,,,,,,,
19,Eagle Teleservices,"1117",TravelCenters Of America Inc,"1187",Incremental Tenants,"1203",,,,,,,,
8,I5 Fleet Services,"1134",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
5,Bob Sumerel Tire Co,"189",Bridgestone Americas LLC,"210",XPO Inc,"1059",,,,,,,,
36,Best One,"73",Direct ChassisLink Inc,"1112",Incremental Tenants,"1203",,,,,,,,
93,A & J Truck & Auto Service,"1497",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
183,Bridgestone Americas LLC,"210",Incremental Tenants,"1203",Bridgestone Americas LLC,"210",Miscellaneous NP Tenants,"1068",,,,,,
21,Marine Repair Services Container Maintenance Corp,"770",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
16,Fleet Solutions LLC,"1123",Direct ChassisLink Inc,"1112",FedEx Freight Inc,"396",,,,,,,,
195,Fleet Solutions LLC,"1123",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
376,Pomps Tire Service Inc,"68",Bridgestone Americas LLC,"210",Miscellaneous NP Tenants,"1068",,,,,,,,
8,Parkhouse Tire Inc,"707",US Foods Inc,"985",,,,,,,,,,
69,Pomps Tire Service Inc,"68",Direct ChassisLink Inc,"1112",Chicago Intermodal Transportation Inc,"1866",,,,,,,,
6,Bridgestone Americas LLC,"210",Challenger Motor Freight,"259",,,,,,,,,,
1,TA Shops (Non Integrated),"1281",Bridgestone Americas LLC,"210",The Coca Cola Co,"280",,,,,,,,
12,TA Shops (Integrated),"1312",TravelCenters Of America Inc,"1187",Bridgestone Americas LLC,"210",,,,,,,,
123,Eagle Teleservices,"1117",TravelCenters Of America Inc,"1187",Bennett Motor Express,"167",,,,,,,,
319,Lintrac Services Inc,"575",STG Logistics,"884",,,,,,,,,,
11,P & B Intermodal Services LLC,"694",Direct ChassisLink Inc,"1112",Chicago Intermodal Transportation Inc,"1866",,,,,,,,
24,Boulevard Tire Center,"199",Paccar Inc,"41",,,,,,,,,,
14,Roadcall Express,"1170",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
9,Bridgestone Americas LLC,"210",Heartland Tire Group,"473",Bridgestone Americas LLC,"210",Amazon Logistics Inc,"1081",,,,,,
7,Piedmont Truck Tires Inc,"730",McCarthy Tire Service,"613",Star Leasing Co LLC,"876",,,,,,,,
27,Miscellaneous NP Tenants,"1068",TravelCenters Of America Inc,"1187",Bennett Motor Express,"167",,,,,,,,
7,Boss Truck Shop Inc,"198",TravelCenters Of America Inc,"1187",Amazon Logistics Inc,"1081",,,,,,,,
43,Wise Carriers,"1193",Direct ChassisLink Inc,"1112",R L Carriers Inc,"784",,,,,,,,
43,Franks Mobile Repair & Technicians LLC,"2014",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
5,Commercial Tire,"1102",Direct ChassisLink Inc,"1112",STG Logistics,"884",,,,,,,,
6,Bridgestone Americas LLC,"210",Incremental Tenants,"1203",Bridgestone Americas LLC,"210",J & M Tank Lines,"506",,,,,,
204,Bridgestone Americas LLC,"210",Incremental Tenants,"1203",Bridgestone Americas LLC,"210",Incremental Tenants,"1203",,,,,,
3,McCarthy Tire Service,"613",Bridgestone Americas LLC,"210",New Enterprise Stone & Lime Co,"658",,,,,,,,
4,OTR Service LLC,"690",Direct ChassisLink Inc,"1112",FedEx Freight Inc,"396",,,,,,,,
69,Mobile Utility Services,"1527",Direct ChassisLink Inc,"1112",Amazon Logistics Inc,"1081",,,,,,,,
