event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
29,McCarthy Tire Service,613,Penske Corp Inc,29,,,,,,,,,,
1,Incremental Tenants,1203,Bridgestone Americas LLC,210,The Rosedale Group,2326,,,,,,,,
8,TravelCenters Of America Inc,1187,University Corp,2125,,,,,,,,,,
1,Kal Tire Ltd,538,Miscellaneous NP Tenants,1068,,,,,,,,,,
2,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,
7,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,,,
4,Direct ChassisLink Inc,1112,ContainerPort Group,1195,,,,,,,,,,
1,Direct ChassisLink Inc,1112,New Prime Inc,662,,,,,,,,,,
1,Bridgestone Americas LLC,210,Loblaws Inc,578,,,,,,,,,,
10,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,,,
1,Direct ChassisLink Inc,1112,R L Carriers Inc,784,,,,,,,,,,
10,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,,,
4,TravelCenters Of America Inc,1187,Fraley And Schilling Inc,419,,,,,,,,,,
6,Direct ChassisLink Inc,1112,ContainerPort Group,1195,,,,,,,,,,
3,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210,White Oak Transportation Inc,1552,,,,,,,,
1,TravelCenters Of America Inc,1187,Comcar Industries Inc,2061,,,,,,,,,,
1,McCarthy Tire Service,613,Idealease Inc,48,,,,,,,,,,
7,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Bridgestone Americas LLC,210,Composites One,2307,,,,,,,,,,
1,RapidLink Repairs,1986,4D Trucking & Logistics,2006,,,,,,,,,,
1,RapidLink Repairs,1986,Evans Delivery Co Inc,1316,,,,,,,,,,
2,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Circle C Travel Stop,2335,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,,,
2,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
8,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,,,,,
3,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
5,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,
3,Direct ChassisLink Inc,1112,Florida East Coast Railway,1124,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,,,
1,West Coast Fleet Services,1475,Bridgestone Americas LLC,210,The Sygma Network Inc,899,,,,,,,,
1,RapidLink Repairs,1986,Riverside Logistics Inc,782,,,,,,,,,,
2,RapidLink Repairs,1986,C & K Trucking,226,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,,,
3,Rocky Mtn Mobile Truck Service Inc,793,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,
5,Bridgestone Americas LLC,210,Transwood Inc,957,,,,,,,,,,
2,Bridgestone Americas LLC,210,Darling Ingredients,328,,,,,,,,,,
4,Direct ChassisLink Inc,1112,Hub Group Inc,1133,,,,,,,,,,
5,Petes Tire Barn Inc,724,Bridgestone Americas LLC,210,Incremental Tenants,1203,,,,,,,,
5,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,Linde Plc,36,,,,,,,,
2,Direct ChassisLink Inc,1112,Matson Logistics Inc,1151,,,,,,,,,,
1,Dan Callaghan Enterprises Inc,237,Bridgestone Americas LLC,210,Ashley Distribution,135,,,,,,,,
1,Bridgestone Americas LLC,210,Titanium Transportation Group Inc,1571,,,,,,,,,,
1,Commercial Tire,1102,Bridgestone Americas LLC,210,Incremental Tenants,1203,,,,,,,,
3,TravelCenters Of America Inc,1187,Greatwide Dallas Mavis LLC,2089,,,,,,,,,,
5,Bridgestone Americas LLC,210,Darling Ingredients,328,,,,,,,,,,
3,Bridgestone Americas LLC,210,Heartland Express Inc,472,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TWR Holdings Inc,2254,,,,,,,,,,
5,Best One,73,Bridgestone Americas LLC,210,Ashley Distribution,135,,,,,,,,
5,TravelCenters Of America Inc,1187,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Direct ChassisLink Inc,1112,CR England Inc,309,,,,,,,,,,
1,McCarthy Tire Service,613,Knight Transportation,553,,,,,,,,,,
