event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
33,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210.0,,,,,,,,
2,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210.0,,,,,,,,
47,Direct ChassisLink Inc,1112,Pomps Tire Service Inc,68,,,,,,,,,,
5,Direct ChassisLink Inc,1112,Mobile Utility Services,1527,,,,,,,,,,
66,TravelCenters Of America Inc,1187,Road One Mobile Inc,1168,,,,,,,,,,
14,TravelCenters Of America Inc,1187,Premier Truck Group,2075,,,,,,,,,,
4,RapidLink Repairs,1986,Southern Tire Mart LLC,865,,,,,,,,,,
13,Direct ChassisLink Inc,1112,Apex Trailer Repair,1894,,,,,,,,,,
1,Bridgestone Americas LLC,210,Hurtubise Tire,491,Bridgestone Americas LLC,210.0,,,,,,,,
1,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210.0,,,,,,,,
1,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189,Eagle Teleservices,1117.0,,,,,,,,
43,Bridgestone Americas LLC,210,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210.0,,,,,,,,
1,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724,Bridgestone Americas LLC,210.0,,,,,,,,
10,Bridgestone Americas LLC,210,Boulevard Tire Center,199,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Across Road & Rail,1900,,,,,,,,,,
2,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
30,Direct ChassisLink Inc,1112,A & J Truck & Auto Service,1497,,,,,,,,,,
5,TravelCenters Of America Inc,1187,Mobile One Roadside Service,2290,,,,,,,,,,
22,Direct ChassisLink Inc,1112,Fleetpride Inc,406,,,,,,,,,,
13,Direct ChassisLink Inc,1112,Complete Fleet Services Inc,1214,,,,,,,,,,
10,Direct ChassisLink Inc,1112,Fast Fleet Road Service,395,,,,,,,,,,
10,Bridgestone Americas LLC,210,Best One,73,,,,,,,,,,
7,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
54,Direct ChassisLink Inc,1112,Lintrac Services Inc,575,,,,,,,,,,
30,Direct ChassisLink Inc,1112,Roadrunner Towing And Truck Service LLC,1172,,,,,,,,,,
10,Direct ChassisLink Inc,1112,HB Ind Repair Services Inc,1130,,,,,,,,,,
4,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
35,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
7,TravelCenters Of America Inc,1187,OPK Road Service,2340,,,,,,,,,,
8,Bridgestone Americas LLC,210,Commercial Tire,1102,Bridgestone Americas LLC,210.0,,,,,,,,
45,Direct ChassisLink Inc,1112,Union Maintenance Applications,1189,,,,,,,,,,
5,Direct ChassisLink Inc,1112,Fleetpride Inc,406,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Burnside Tire And Service,1092,,,,,,,,,,
21,TravelCenters Of America Inc,1187,Brown Bros Road Service,2212,,,,,,,,,,
2,Bridgestone Americas LLC,210,Dorsey Tire,354,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
9,Direct ChassisLink Inc,1112,Integrated Industries Corp,496,,,,,,,,,,
2,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
3,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
1,Bridgestone Americas LLC,210,Best One,73,Eagle Teleservices,1117.0,,,,,,,,
9,TravelCenters Of America Inc,1187,Solis Glass,2252,,,,,,,,,,
1,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189,,,,,,,,,,
47,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
1,Direct ChassisLink Inc,1112,MTZ Co,1207,,,,,,,,,,
14,Direct ChassisLink Inc,1112,Wise Carriers,1193,,,,,,,,,,
24,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
5,TravelCenters Of America Inc,1187,Wabash,1970,,,,,,,,,,
1,Direct ChassisLink Inc,1112,First Gear Fleet Service Inc,1120,,,,,,,,,,
1,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210.0,,,,,,,,
4,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
1,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
1,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
1,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210.0,,,,,,,,
9,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
2,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138,,,,,,,,,,
2,Bridgestone Americas LLC,210,Best One,73,,,,,,,,,,
7,Direct ChassisLink Inc,1112,Pacific Mobile Maintenance,2013,,,,,,,,,,
23,Direct ChassisLink Inc,1112,Dark Horse Services,1106,,,,,,,,,,
5,Direct ChassisLink Inc,1112,Trucks And Trailers Mobile Mechanic,1874,,,,,,,,,,
1,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724,Bridgestone Americas LLC,210.0,,,,,,,,
25,Direct ChassisLink Inc,1112,Diamond Trailer Service Inc,1591,,,,,,,,,,
1,TravelCenters Of America Inc,1187,ASR Truck & Trailer Repair,2178,,,,,,,,,,
8,Direct ChassisLink Inc,1112,Best One,73,Eagle Teleservices,1117.0,,,,,,,,
22,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
12,TravelCenters Of America Inc,1187,Mad J Repair & Towing,1148,,,,,,,,,,
1,Bridgestone Americas LLC,210,Custom Bandag,324,,,,,,,,,,
10,TravelCenters Of America Inc,1187,Great Dane,2186,,,,,,,,,,
11,Bridgestone Americas LLC,210,Rocky Mtn Mobile Truck Service Inc,793,Bridgestone Americas LLC,210.0,,,,,,,,
1,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
17,Bridgestone Americas LLC,210,Best One,73,,,,,,,,,,
7,TravelCenters Of America Inc,1187,Bens Truck Repair,2199,,,,,,,,,,
3,RapidLink Repairs,1986,Pomps Tire Service Inc,68,,,,,,,,,,
5,TravelCenters Of America Inc,1187,Incremental Tenants,1203,,,,,,,,,,
2,TravelCenters Of America Inc,1187,Wiese USA,1923,,,,,,,,,,
4,Direct ChassisLink Inc,1112,Senoran Truck Repair,1176,,,,,,,,,,
11,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
16,Direct ChassisLink Inc,1112,Dan Callaghan Enterprises Inc,237,Eagle Teleservices,1117.0,,,,,,,,
3,TravelCenters Of America Inc,1187,C & J Roadside Service,2226,,,,,,,,,,
1,TravelCenters Of America Inc,1187,All American Roadside Repair,1323,,,,,,,,,,
1,Bridgestone Americas LLC,210,Custom Bandag,324,,,,,,,,,,
12,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
11,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210.0,,,,,,,,
5,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
4,TravelCenters Of America Inc,1187,A S Towing & Recovery,2176,,,,,,,,,,
5,Bridgestone Americas LLC,210,Best One,73,Bridgestone Americas LLC,210.0,,,,,,,,
1,Direct ChassisLink Inc,1112,Best One,73,Eagle Teleservices,1117.0,,,,,,,,
1,Bridgestone Americas LLC,210,Parrish Tire Co,708,Bridgestone Americas LLC,210.0,,,,,,,,
2,TravelCenters Of America Inc,1187,Murphys Towing And Automotive,1252,,,,,,,,,,
2,Star Leasing Co LLC,876,Parkhouse Tire Inc,707,,,,,,,,,,
13,Schneider National Inc,824,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Miscellaneous NP Tenants,1068,Harford Fleet Service,1129,,,,,,,,,,
2,Direct ChassisLink Inc,1112,Cy Fair Tire,1865,,,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Roadrunner Towing And Truck Service LLC,1172.0,,,,,,,,
5,C & K Trucking,226,Direct ChassisLink Inc,1112,Chassis Support Services,1209.0,,,,,,,,
1,Greenbush Logistics Inc,452,Bridgestone Americas LLC,210,McGriff Tire Co Inc,617.0,Eagle Teleservices,1117.0,,,,,,
4,Bulk Transport Co East Inc,1854,Bridgestone Americas LLC,210,Boulevard Tire Center,199.0,,,,,,,,
4,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Avanti Fleet Services,1881.0,,,,,,,,
4,STG Logistics,884,Direct ChassisLink Inc,1112,OMV Services,1238.0,,,,,,,,
1,Frito Lay Transportation,51,Bridgestone Americas LLC,210,Barnwell House Tires,1776.0,Bridgestone Americas LLC,210.0,,,,,,
2,The Sygma Network Inc,899,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707.0,,,,,,,,
5,ContainerPort Group,1195,Direct ChassisLink Inc,1112,Pomps Tire Service Inc,68.0,,,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Night Owl Truck Repair,1157.0,,,,,,,,
4,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Rocky Mtn Mobile Truck Service Inc,793.0,,,,,,,,
1,Miscellaneous NP Tenants,1068,Direct ChassisLink Inc,1112,Florida Truck & Trailer Services,411.0,,,,,,,,
2,Ashley Distribution,135,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,Bridgestone Americas LLC,210.0,,,,,,
1,Roehl Transport Inc,2327,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,TransX,2322,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865.0,,,,,,,,
4,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,MLM Truck And Trailer,2287.0,,,,,,,,
5,Schneider National Inc,824,McCarthy Tire Service,613,,,,,,,,,,
4,Risinger Bros Transfer Inc,2113,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
4,Miscellaneous NP Tenants,1068,Direct ChassisLink Inc,1112,Truck Doctor,1993.0,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Western Trailers,2213.0,,,,,,,,
1,Maverick Transportation,607,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,DOT LINE TRANSPORTATION,2084,Pomps Tire Service Inc,68,,,,,,,,,,
1,ContainerPort Group,1195,Direct ChassisLink Inc,1112,OMV Services,1238.0,,,,,,,,
3,Direct ChassisLink Inc,1112,A1 Truck & Trailer Service,2045,,,,,,,,,,
2,Miscellaneous NP Tenants,1068,Direct ChassisLink Inc,1112,Dan Callaghan Enterprises Inc,237.0,,,,,,,,
1,Shared Imaging,1569,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707.0,,,,,,,,
1,R E Garrison Trucking Inc,755,Boulevard Tire Center,199,,,,,,,,,,
2,Woodruff Enterprises Inc,1567,Bridgestone Americas LLC,210,Best One,73.0,,,,,,,,
1,Mckinney Trailer Rental,619,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,Bridgestone Americas LLC,210.0,,,,,,
2,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Northwest Trucks Bolingbrook,2303.0,,,,,,,,
1,Clean Harbors Inc,274,Bridgestone Americas LLC,210,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
2,New Prime Inc,662,Direct ChassisLink Inc,1112,Wise Carriers,1193.0,,,,,,,,
2,Direct ChassisLink Inc,1112,Maverick On Site Repair,1152,,,,,,,,,,
2,US Foods Inc,985,Bridgestone Americas LLC,210,Custom Bandag,324.0,,,,,,,,
1,Redbird Carriers,1485,RapidLink Repairs,1986,Integrated Industries Corp,496.0,,,,,,,,
2,FedEx Freight Inc,396,Direct ChassisLink Inc,1112,Visegu Maintenance & Service LLC,1844.0,,,,,,,,
1,John L Shadd Trucking Inc,527,Boulevard Tire Center,199,,,,,,,,,,
2,STG Logistics,884,Direct ChassisLink Inc,1112,PJ & T 24 Transportation LLC,1161.0,,,,,,,,
1,Day & Ross,332,Kal Tire Ltd,538,,,,,,,,,,
4,Titan Transfer Inc,937,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Nor Cal Truck Repair And Tire,2301.0,,,,,,,,
5,National Freight Inc,654,Pomps Tire Service Inc,68,,,,,,,,,,
3,XPO Inc,1059,Bridgestone Americas LLC,210,Parrish Tire Co,708.0,Bridgestone Americas LLC,210.0,,,,,,
3,Infinity Intermodal,1136,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694.0,,,,,,,,
2,Direct ChassisLink Inc,1112,RapidLink Repairs,1986,Pomps Tire Service Inc,68.0,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Florida Utility Trailers,2198.0,,,,,,,,
1,Master Fleet LLC,1588,Pomps Tire Service Inc,68,,,,,,,,,,
1,Transwood Inc,957,Bridgestone Americas LLC,210,S & S Tire,1677.0,Eagle Teleservices,1117.0,,,,,,
2,FLEETROCK LLC,2086,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,TA Shops (Non Integrated),1281.0,,,,,,,,
5,Klc Brokerage Inc,2099,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Pohl Transportation Inc,1570,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,Bridgestone Americas LLC,210.0,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Masseys Towing & Truck Service,2037.0,,,,,,,,
2,Direct ChassisLink Inc,1112,Trucks And Trailers Mobile Mechanic,1874,,,,,,,,,,
2,C & K Trucking,226,RapidLink Repairs,1986,Integrated Industries Corp,496.0,,,,,,,,
2,Florida East Coast Railway,1124,Direct ChassisLink Inc,1112,Dan Callaghan Enterprises Inc,237.0,,,,,,,,
2,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,W & B Service Co,1011.0,,,,,,,,
3,Big G Express Inc,1592,Boulevard Tire Center,199,,,,,,,,,,
1,Frito Lay Transportation,51,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730.0,,,,,,,,
1,Navajo Express Inc,657,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39.0,Bridgestone Americas LLC,210.0,,,,,,
2,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724.0,Bridgestone Americas LLC,210.0,,,,,,
2,Trimac Transportation Ltd,962,Kal Tire Ltd,538,,,,,,,,,,
2,Chicago Intermodal Transportation Inc,1866,Direct ChassisLink Inc,1112,Bobbys Mobile Service LLC,1088.0,,,,,,,,
3,Truline Corp,2319,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,JB Hunt Transport Services Inc,515,Parkhouse Tire Inc,707,,,,,,,,,,
2,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,R & S Auto & Truck Repair,1165.0,,,,,,,,
1,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,J Ortega Services,1198.0,,,,,,,,
1,A & R Logistics Inc,79,Bridgestone Americas LLC,210,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
2,XPO Inc,1059,Bridgestone Americas LLC,210,Eastern Iowa Tire,1558.0,Bridgestone Americas LLC,210.0,,,,,,
1,Evans Delivery Co Inc,1316,Direct ChassisLink Inc,1112,Wise Carriers,1193.0,,,,,,,,
5,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Inwood Truck And Trailer Repair,1601.0,,,,,,,,
1,Linde Plc,36,Bridgestone Americas LLC,210,Boulevard Tire Center,199.0,,,,,,,,
2,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Kirks Mobile Repair LLC,550.0,,,,,,,,
1,JB Hunt Transport Services Inc,515,Bridgestone Americas LLC,210,Piedmont Truck Tires Inc,730.0,,,,,,,,
1,Salem Corp,2324,McCarthy Tire Service,613,,,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Integrity Tire & Truck Service LLC,1137.0,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Integrity Fleet Services,2332.0,,,,,,,,
2,XPO Inc,1059,Bridgestone Americas LLC,210,Good Tire Service Inc,447.0,Bridgestone Americas LLC,210.0,,,,,,
3,Barnhart Group,2308,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,WM Intellectual Property Holdings LLC,31,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,Bridgestone Americas LLC,210.0,,,,,,
1,Estes Express Lines,388,Boulevard Tire Center,199,,,,,,,,,,
1,Evans Delivery Co Inc,1316,Pomps Tire Service Inc,68,,,,,,,,,,
1,Cheema Freightlines LLC,263,Bridgestone Americas LLC,210,West Coast Fleet Services,1475.0,Bridgestone Americas LLC,210.0,,,,,,
4,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,I 40 Road Service & Truck Repair,1885.0,,,,,,,,
1,XPO Inc,1059,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,,,,,,,,
1,Refrigerated Express LLC,2329,Boulevard Tire Center,199,,,,,,,,,,
1,New Prime Inc,662,Direct ChassisLink Inc,1112,California Tire Service LLC,235.0,,,,,,,,
1,Big G Express Inc,1592,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865.0,,,,,,,,
1,Darling Ingredients,328,Bridgestone Americas LLC,210,Circle C Travel Stop,2335.0,Bridgestone Americas LLC,210.0,,,,,,
1,XPO Inc,1059,Bridgestone Americas LLC,210,Best One,73.0,Bridgestone Americas LLC,210.0,,,,,,
1,ContainerPort Group,1195,Direct ChassisLink Inc,1112,On Site Mobile Repair LLC,2002.0,,,,,,,,
1,West Side Transport Inc,1035,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,Custom Bandag,324.0,Eagle Teleservices,1117.0,,,,,,
1,DS Services Of America Inc,71,McCarthy Tire Service,613,,,,,,,,,,
3,Estes Express Lines,388,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694.0,,,,,,,,
1,USA Truck Inc,989,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
4,Dairy Farmers Of America Inc,327,Bridgestone Americas LLC,210,Best One,73.0,,,,,,,,
3,Miscellaneous NP Tenants,1068,Direct ChassisLink Inc,1112,Veteran Road Service LLC,1006.0,,,,,,,,
2,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Recovery Services 24 Hr Truck Trailer And Tire Repair,1166.0,,,,,,,,
2,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Valentin 24 Hour Roadside Service,2281.0,,,,,,,,
1,AIM Transfer & Storage Inc,1078,Pomps Tire Service Inc,68,,,,,,,,,,
3,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Beach Diesel Repair,1219.0,,,,,,,,
3,Miscellaneous NP Tenants,1068,Direct ChassisLink Inc,1112,Best Way Inc,1085.0,,,,,,,,
1,R L Carriers Inc,784,Direct ChassisLink Inc,1112,Senoran Truck Repair,1176.0,,,,,,,,
2,Incremental Tenants,1203,Bridgestone Americas LLC,210,Commercial Tire,1102.0,Bridgestone Americas LLC,210.0,,,,,,
1,Incremental Tenants,1203,Direct ChassisLink Inc,1112,Wise Carriers,1193.0,,,,,,,,
1,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,All American Towing & Recovery Inc,1991.0,,,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Precision Diesel,1877.0,,,,,,,,
2,TransX,2322,Bridgestone Americas LLC,210,Nicoletti Pneus & Mecanique,1762.0,Bridgestone Americas LLC,210.0,,,,,,
1,Tip Fleet Services Canada Ltd,935,Bridgestone Americas LLC,210,Nicoletti Pneus & Mecanique,1762.0,Bridgestone Americas LLC,210.0,,,,,,
1,Waddle Trucking LLC,2042,Boulevard Tire Center,199,,,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,A 1 Emergency Mobile Tire & Repair Service,2263.0,,,,,,,,
2,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Glass America,1869.0,,,,,,,,
6,Swift Transportation Co,898,Boulevard Tire Center,199,,,,,,,,,,
1,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,Truckers Assist,1188.0,,,,,,,,
1,DHT Leasing LLC,347,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Redbird Carriers,1485,RapidLink Repairs,1986,Great Lakes Repair And Towing LLC,1561.0,,,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,Bridgestone Americas LLC,210.0,,,,,,
2,Mark It Express,1990,Direct ChassisLink Inc,1112,Maverick On Site Repair,1152.0,,,,,,,,
