event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
1,Performance Food Group Co,721,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730.0,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Myers Diesel Repair,2295.0,,,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Boulevard Tire Center,199.0,,,,,,,,
1,CR England Inc,309,Direct ChassisLink Inc,1112,OTR Fleet Service,1159.0,,,,,,,,
2,Riverside Logistics Inc,782,RapidLink Repairs,1986,Wise Carriers,1193.0,,,,,,,,
1,Sysco Corp,901,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285.0,Eagle Teleservices,1117.0,,,,,,
1,Bennett Motor Express,167,TravelCenters Of America Inc,1187,C & J Roadside Service,2226.0,,,,,,,,
4,Bennett Motor Express,167,TravelCenters Of America Inc,1187,Miscellaneous NP Tenants,1068.0,,,,,,,,
5,Hub Group Inc,1133,Fleetpride Inc,406,,,,,,,,,,
2,Frito Lay Transportation,51,Bridgestone Americas LLC,210,TA Shops (Non Integrated),1281.0,,,,,,,,
1,Titanium Transportation Group Inc,1571,Bridgestone Americas LLC,210,TA Shops (Non Integrated),1281.0,,,,,,,,
1,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,Zurcher Tire Inc,1758.0,Bridgestone Americas LLC,210.0,,,,,,
1,Hub Group Inc,1133,Clarke Power Services Inc,271,,,,,,,,,,
1,USA Truck Inc,989,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068.0,Bridgestone Americas LLC,210.0,,,,,,
4,Wal Mart Transportation LLC,1021,P & B Intermodal Services LLC,694,,,,,,,,,,
1,Blackhawk Transport Inc,1336,TravelCenters Of America Inc,1187,,,,,,,,,,
3,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Madison Mobile Storage,2136.0,,,,,,,,
1,DS Services Of America Inc,71,Parkhouse Tire Inc,707,,,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Maverick On Site Repair,1152.0,,,,,,,,
1,Kllm Transport Services Inc,552,Direct ChassisLink Inc,1112,Wise Carriers,1193.0,,,,,,,,
1,JB Hunt Transport Services Inc,515,Bridgestone Americas LLC,210,Hurtubise Tire,491.0,Bridgestone Americas LLC,210.0,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Across Road & Rail,1900.0,,,,,,,,
1,New Prime Inc,662,Direct ChassisLink Inc,1112,Senoran Truck Repair,1176.0,,,,,,,,
1,Ryder System Inc,28,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730.0,,,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138.0,,,,,,,,
3,ContainerPort Group,1195,Direct ChassisLink Inc,1112,Integrated Industries Corp,496.0,,,,,,,,
1,Wayne Transports Inc,1028,Pomps Tire Service Inc,68,,,,,,,,,,
1,Finster Courier Inc,399,Bridgestone Americas LLC,210,Boss Truck Shop Inc,198.0,Bridgestone Americas LLC,210.0,,,,,,
2,Miscellaneous NP Tenants,1068,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730.0,McCarthy Tire Service,613.0,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Bob Sumerel Tire Co,189.0,,,,,,,,
2,Miscellaneous NP Tenants,1068,Direct ChassisLink Inc,1112,Primary Fleet Services,1162.0,,,,,,,,
1,Cadence Premier Cargo,233,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Fomento De Construcciones,412,Boulevard Tire Center,199,,,,,,,,,,
5,Recology Clean Scapes,2107,Pomps Tire Service Inc,68,,,,,,,,,,
1,Oak Harbor Freight Lines Inc,680,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Covenant Transportation Group,302,Dorsey Tire,354,,,,,,,,,,
1,Atlantic Relocation Systems,142,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68.0,,,,,,,,
1,Wilks Brothers LLC,1049,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865.0,,,,,,,,
1,Downtime Fleet Inc,1115,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
4,Miscellaneous NP Tenants,1068,TravelCenters Of America Inc,1187,Wise Carriers,1193.0,,,,,,,,
1,Duke Energy Corp,357,Bridgestone Americas LLC,210,Parrish Tire Co,708.0,Bridgestone Americas LLC,210.0,,,,,,
1,C & K Trucking,226,Best One,73,,,,,,,,,,
2,Darling Ingredients,328,McCarthy Tire Service,613,,,,,,,,,,
1,USA Truck Inc,989,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189.0,,,,,,,,
1,P & S Transportation Inc,697,Pomps Tire Service Inc,68,,,,,,,,,,
1,Amazon Logistics Inc,1081,RapidLink Repairs,1986,Mobile Transportation Group Inc,1950.0,,,,,,,,
1,Darling Ingredients,328,Bridgestone Americas LLC,210,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
1,R L Carriers Inc,784,McCarthy Tire Service,613,,,,,,,,,,
1,North American Van Lines Inc,669,Boulevard Tire Center,199,,,,,,,,,,
1,JB Hunt Transport Services Inc,515,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724.0,Bridgestone Americas LLC,210.0,,,,,,
1,NationaLease Purchasing Corp,70,Bridgestone Americas LLC,210,Kal Tire Ltd,538.0,,,,,,,,
1,Performance Food Group Co,721,Bridgestone Americas LLC,210,Best One,73.0,,,,,,,,
2,Hansen Auto Transport Inc,467,Boulevard Tire Center,199,,,,,,,,,,
2,R L Carriers Inc,784,Direct ChassisLink Inc,1112,Chassis Support Services,1209.0,,,,,,,,
1,Ashley Distribution,135,Bridgestone Americas LLC,210,Northwest Tire and Auto Sales LLC,675.0,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Loves Travel Stops & Country Stores Inc,39.0,,,,,,,,
2,NationaLease Purchasing Corp,70,Kal Tire Ltd,538,,,,,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,Dorsey Tire,354.0,,,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,Truck Tire Center (Knoxville),1560.0,Bridgestone Americas LLC,210.0,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Jerrys Towing,1892.0,,,,,,,,
1,Mark It Express,1990,Direct ChassisLink Inc,1112,Chassis Support Services,1209.0,,,,,,,,
1,Midwest Transport LLC,2106,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Dairy Farmers Of America Inc,327,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68.0,,,,,,,,
2,Linde Plc,36,Bridgestone Americas LLC,210,McCarthy Tire Service,613.0,,,,,,,,
1,Flexi Van Central Chassis Pool,1282,Pomps Tire Service Inc,68,,,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Allstate Peterbilt Group,2155.0,,,,,,,,
3,The Sygma Network Inc,899,Boulevard Tire Center,199,,,,,,,,,,
1,Brite Logistics Inc,211,Bridgestone Americas LLC,210,Boulevard Tire Center,199.0,Eagle Teleservices,1117.0,,,,,,
1,Shaw Transport Inc,838,Bridgestone Americas LLC,210,Best One,73.0,,,,,,,,
2,Direct ChassisLink Inc,1112,ASAP Truck And Trailer Repair,2177,,,,,,,,,,
1,Venezia Bulk Transport Inc,1002,McCarthy Tire Service,613,,,,,,,,,,
2,JB Hunt Transport Services Inc,515,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138.0,,,,,,,,
2,SuperValu Inc,897,Bridgestone Americas LLC,210,Best One,73.0,,,,,,,,
1,T Bell Transport Inc,906,Kal Tire Ltd,538,,,,,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,,,,,,,,,,
2,WEL Companies,1553,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39.0,Bridgestone Americas LLC,210.0,,,,,,
1,Ashley Distribution,135,Bridgestone Americas LLC,210,,,,,,,,,,
1,Northwest Concrete Products,673,Bridgestone Americas LLC,210,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
1,Direct ChassisLink Inc,1112,Quality Truck And Trailer Repair LLC,1860,,,,,,,,,,
2,XPO Inc,1059,Bridgestone Americas LLC,210,Boulevard Tire Center,199.0,Eagle Teleservices,1117.0,,,,,,
1,Miscellaneous NP Tenants,1068,RapidLink Repairs,1986,Boulevard Tire Center,199.0,,,,,,,,
1,Kllm Transport Services Inc,552,Pomps Tire Service Inc,68,,,,,,,,,,
1,F2F Transport LLC,393,Bridgestone Americas LLC,210,Dorsey Tire,354.0,,,,,,,,
1,Riverside Logistics Inc,782,RapidLink Repairs,1986,Southern Tire Mart LLC,865.0,,,,,,,,
1,Mark It Express,1990,RapidLink Repairs,1986,Wise Carriers,1193.0,,,,,,,,
1,New Prime Inc,662,Direct ChassisLink Inc,1112,Kaos Truck Repair,541.0,,,,,,,,
1,Direct ChassisLink Inc,1112,Kings Tire Service,1744,,,,,,,,,,
2,Wiley Sanders Truck Lines Inc,2315,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
2,TTN Fleet Solutions,1473,Pomps Tire Service Inc,68,,,,,,,,,,
1,Covenant Transportation Group,302,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730.0,,,,,,,,
1,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,Barnwell House Tires,1776.0,Bridgestone Americas LLC,210.0,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Road Runner Truck And Tire Service Center,1169.0,,,,,,,,
1,Premier Trailer Leasing Inc,741,Pomps Tire Service Inc,68,,,,,,,,,,
1,USA Truck Inc,989,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285.0,Bridgestone Americas LLC,210.0,,,,,,
1,McLane Co Inc,620,Pomps Tire Service Inc,68,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865.0,,,,,,,,
1,Infinity Intermodal,1136,Direct ChassisLink Inc,1112,Chassis Support Services,1209.0,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Bridgestone Americas LLC,210.0,TA Shops (Non Integrated),1281.0,,,,,,
1,Paschall Truck Lines Inc,709,Pomps Tire Service Inc,68,,,,,,,,,,
2,XPO Inc,1059,Bridgestone Americas LLC,210,Dan Callaghan Enterprises Inc,237.0,,,,,,,,
1,Ashley Distribution,135,Bridgestone Americas LLC,210,Hurtubise Tire,491.0,Bridgestone Americas LLC,210.0,,,,,,
1,Clean Harbors Inc,274,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39.0,Bridgestone Americas LLC,210.0,,,,,,
1,US Foods Inc,985,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189.0,Eagle Teleservices,1117.0,,,,,,
1,Incremental Tenants,1203,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724.0,Bridgestone Americas LLC,210.0,,,,,,
1,FedEx Freight Inc,396,Direct ChassisLink Inc,1112,Across Road & Rail,1900.0,,,,,,,,
1,Reyes Holdings LLC,773,McCarthy Tire Service,613,,,,,,,,,,
1,Vorto,1557,Pomps Tire Service Inc,68,,,,,,,,,,
1,United Rentals,27,Pomps Tire Service Inc,68,,,,,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Burnside Tire And Service,1092.0,,,,,,,,
2,Bulk Transport Co East Inc,1854,Bridgestone Americas LLC,210,Dorsey Tire,354.0,,,,,,,,
1,Royal Trucking Co,802,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Blackhawk Transport Inc,1336,Bridgestone Americas LLC,210,,,,,,,,,,
1,Titanium Transportation Group Inc,1571,Bridgestone Americas LLC,210,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
1,The Sygma Network Inc,899,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189.0,,,,,,,,
1,Estes Express Lines,388,Direct ChassisLink Inc,1112,MTZ Co,1207.0,,,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,First Gear Fleet Service Inc,1120.0,,,,,,,,
1,Brite Logistics Inc,211,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39.0,Bridgestone Americas LLC,210.0,,,,,,
1,White Oak Transportation Inc,1552,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68.0,,,,,,,,
1,Volume Transportation Inc,1008,Bridgestone Americas LLC,210,McCarthy Tire Service,613.0,,,,,,,,
1,Reagent Chemical & Research Inc,764,Bridgestone Americas LLC,210,Incremental Tenants,1203.0,Bridgestone Americas LLC,210.0,,,,,,
1,Ashley Distribution,135,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724.0,Bridgestone Americas LLC,210.0,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,ASR Truck & Trailer Repair,2178.0,,,,,,,,
1,JNJ Express Inc,525,Bridgestone Americas LLC,210,Custom Bandag,324.0,,,,,,,,
1,JNJ Express Inc,525,Bridgestone Americas LLC,210,Boulevard Tire Center,199.0,Eagle Teleservices,1117.0,,,,,,
1,Heritage Management Group,476,Boulevard Tire Center,199,,,,,,,,,,
1,Big G Express Inc,1592,Pomps Tire Service Inc,68,,,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,All American Roadside Repair,1323.0,,,,,,,,
1,Darling Ingredients,328,Bridgestone Americas LLC,210,Custom Bandag,324.0,,,,,,,,
1,ContainerPort Group,1195,Direct ChassisLink Inc,1112,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
1,The Sherwin Williams Co,927,Bridgestone Americas LLC,210,Parrish Tire Co,708.0,Bridgestone Americas LLC,210.0,,,,,,
1,Pohl Transportation Inc,1570,Bridgestone Americas LLC,210,Custom Bandag,324.0,,,,,,,,
2,White Oak Transportation Inc,1552,Bridgestone Americas LLC,210,Best One,73.0,Eagle Teleservices,1117.0,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Dan Callaghan Enterprises Inc,237.0,,,,,,,,
1,Linde Plc,36,Bridgestone Americas LLC,210,TA Shops (Non Integrated),1281.0,,,,,,,,
1,Loblaws Inc,578,Parkhouse Tire Inc,707,,,,,,,,,,
1,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068.0,Bridgestone Americas LLC,210.0,,,,,,
1,Navajo Express Inc,657,Bridgestone Americas LLC,210,Eastern Iowa Tire,1558.0,Bridgestone Americas LLC,210.0,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Allen Lock & Key Service,2153.0,,,,,,,,
1,Cheema Freightlines LLC,263,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068.0,Bridgestone Americas LLC,210.0,,,,,,
1,Direct ChassisLink Inc,1112,Keens Truck & Trailer Repair,2033,,,,,,,,,,
1,NationaLease Purchasing Corp,70,McCarthy Tire Service,613,,,,,,,,,,
1,ADM Trucking Inc,86,Pomps Tire Service Inc,68,,,,,,,,,,
1,Amazon Logistics Inc,1081,Direct ChassisLink Inc,1112,Franks Mobile Repair & Technicians LLC,2014.0,,,,,,,,
1,Archived Tenants,124,Pomps Tire Service Inc,68,,,,,,,,,,
1,Expediter Services LLC,2314,TravelCenters Of America Inc,1187,A Mobile Maintenance,80.0,,,,,,,,
1,FedEx Freight Inc,396,Direct ChassisLink Inc,1112,Bob Sumerel Tire Co,189.0,Eagle Teleservices,1117.0,,,,,,
1,US Foods Inc,985,Bridgestone Americas LLC,210,Boulevard Tire Center,199.0,Eagle Teleservices,1117.0,,,,,,
1,ContainerPort Group,1195,Direct ChassisLink Inc,1112,Piedmont Truck Tires Inc,730.0,McCarthy Tire Service,613.0,,,,,,
1,XPO Inc,1059,Bridgestone Americas LLC,210,Nelson Tire LLC,1893.0,Bridgestone Americas LLC,210.0,,,,,,
1,The Sherwin Williams Co,927,Bridgestone Americas LLC,210,Henise Tire Service,1576.0,Bridgestone Americas LLC,210.0,,,,,,
2,Mabe Trucking Co Inc,2101,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312.0,,,,,,,,
1,Amazon Logistics Inc,1081,Bridgestone Americas LLC,210,Custom Bandag,324.0,Eagle Teleservices,1117.0,,,,,,
1,DS Services Of America Inc,71,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138.0,Eagle Teleservices,1117.0,,,,,,
1,Bennett Motor Express,167,TravelCenters Of America Inc,1187,DT Services LLC,2119.0,,,,,,,,
2,JNJ Express Inc,525,Boulevard Tire Center,199,,,,,,,,,,
1,Navajo Express Inc,657,Pomps Tire Service Inc,68,,,,,,,,,,
1,STG Logistics,884,Direct ChassisLink Inc,1112,Bridgestone Americas LLC,210.0,Southern Tire Mart LLC,865.0,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Southern States Utility Trailer Sales Inc,864.0,,,,,,,,
1,Hub Group Inc,1133,Direct ChassisLink Inc,1112,Night Owl Truck Repair,1157.0,,,,,,,,
1,Cross Country Courier Inc,314,Bridgestone Americas LLC,210,Boss Truck Shop Inc,198.0,Bridgestone Americas LLC,210.0,,,,,,
1,Bulkmatic Transport Co,221,Bridgestone Americas LLC,210,Piedmont Truck Tires Inc,730.0,,,,,,,,
1,TNT Crane & Rigging Inc,940,Boulevard Tire Center,199,,,,,,,,,,
1,Amazon Logistics Inc,1081,TravelCenters Of America Inc,1187,Always Towing Inc,2156.0,,,,,,,,
1,National Freight Inc,654,Parkhouse Tire Inc,707,,,,,,,,,,
1,FedEx Freight Inc,396,McCarthy Tire Service,613,,,,,,,,,,
2907,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
1003,Direct ChassisLink Inc,1112,Chassis Support Services,1209,,,,,,,,,,
495,TravelCenters Of America Inc,1187,Franco Fleet Service,1989,,,,,,,,,,
35,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
4,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
103,TravelCenters Of America Inc,1187,AM Tech Fleet Service,1079,,,,,,,,,,
339,Direct ChassisLink Inc,1112,Roadrunner Towing And Truck Service LLC,1172,,,,,,,,,,
104,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117.0,,,,,,,,
64,Direct ChassisLink Inc,1112,Road Kings Fleet Services,1167,,,,,,,,,,
867,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
721,TravelCenters Of America Inc,1187,Dispatch Wrecker Service,1957,,,,,,,,,,
14,Direct ChassisLink Inc,1112,Wise Carriers,1193,,,,,,,,,,
138,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707,,,,,,,,,,
105,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730,,,,,,,,,,
133,Direct ChassisLink Inc,1112,Willies Mobile Service Inc,1192,,,,,,,,,,
2,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138,Eagle Teleservices,1117.0,,,,,,,,
220,Direct ChassisLink Inc,1112,HB Ind Repair Services Inc,1130,,,,,,,,,,
26,Direct ChassisLink Inc,1112,Boulevard Tire Center,199,,,,,,,,,,
62,Bridgestone Americas LLC,210,Bob Sumerel Tire Co,189,Eagle Teleservices,1117.0,,,,,,,,
12,TravelCenters Of America Inc,1187,Mad J Repair & Towing,1148,,,,,,,,,,
45,Direct ChassisLink Inc,1112,Union Maintenance Applications,1189,,,,,,,,,,
9,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
22,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
387,Direct ChassisLink Inc,1112,Southern Tire Mart LLC,865,,,,,,,,,,
2,TravelCenters Of America Inc,1187,Midway Truck And Trailer Inc,2264,,,,,,,,,,
66,TravelCenters Of America Inc,1187,Road One Mobile Inc,1168,,,,,,,,,,
7,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
1,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210.0,,,,,,,,
3,Bridgestone Americas LLC,210,Piedmont Truck Tires Inc,730,,,,,,,,,,
81,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694,,,,,,,,,,
12,TravelCenters Of America Inc,1187,Briggs Equipment,1512,,,,,,,,,,
20,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
116,TravelCenters Of America Inc,1187,Franco Roadside Services,1125,,,,,,,,,,
47,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
30,Direct ChassisLink Inc,1112,A & J Truck & Auto Service,1497,,,,,,,,,,
34,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
46,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210.0,,,,,,,,
43,Bridgestone Americas LLC,210,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210.0,,,,,,,,
33,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
21,TravelCenters Of America Inc,1187,Brown Bros Road Service,2212,,,,,,,,,,
