event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
70,Eagle Teleservices,1117,Best One,73,Bridgestone Americas LLC,210,JB Hunt Transport Services Inc,515,,,,,,
5,Pomps Tire Service Inc,68,Bridgestone Americas LLC,210,NationaLease Purchasing Corp,70,,,,,,,,
33,Eagle Teleservices,1117,Best One,73,Direct ChassisLink Inc,1112,,,,,,,,
46,Rays Roadside Service & Maintenance,1624,Hub Group Inc,1133,,,,,,,,,,
366,Boulevard Tire Center,199,Penske Corp Inc,29,,,,,,,,,,
166,Road Kings Fleet Services,1167,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,
22,Boulevard Tire Center,199,Idealease Inc,48,,,,,,,,,,
5,P & G Roadside Service LLC,695,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,
22,Bridgestone Americas LLC,210,Rocky Mtn Mobile Truck Service Inc,793,Bridgestone Americas LLC,210,JB Hunt Transport Services Inc,515,,,,,,
8,Pomps Tire Service Inc,68,Cintas Corp,52,,,,,,,,,,
